211.0,239882008221000.25
212.0,240889922177257.56
213.0,241897837742287.53
214.0,242905753531714.9
215.0,243913668159403.53
216.0,244921580237894.28
217.0,245929488378831.7
218.0,246937391193362.62
219.0,247945287292523.34
220.0,248953175287607.34
221.0,249961053790514.28
222.0,250968921414089.53
223.0,251976776772436.6
224.0,252984618481235.0
225.0,253992445158015.5
226.0,255000255422451.25
227.0,256008047896614.3
228.0,257015821205232.84
229.0,258023573975911.88
230.0,259031304839424.2
231.0,260039012429840.4
232.0,261046695384790.06
233.0,262054352345646.12
234.0,263061981957713.03
235.0,264069582870398.25
236.0,265077153737387.6
237.0,266084693216796.44
238.0,267092199971328.47
239.0,268099672668410.94
240.0,269107109980334.47
241.0,270114510584378.28
242.0,271121873162928.06
243.0,272129196403593.16
244.0,273136478999310.03
245.0,274143719648439.75
246.0,275150917054868.94
247.0,276158069928091.66
248.0,277165176983289.28
249.0,278172236941412.0
250.0,279179248529248.72
251.0,280186210479494.16
252.0,281193121530797.56
253.0,282199980427840.6
254.0,283206785921370.8
255.0,284213536768258.4
256.0,285220231731534.1
257.0,286226869580431.06
258.0,287233449090419.0
259.0,288239969043235.3
260.0,289246428226915.3
261.0,290252825435809.6
262.0,291259159470615.2
263.0,292265429138381.94
264.0,293271633252539.0
265.0,294277770632894.56
266.0,295283840105652.3
267.0,296289840503416.3
268.0,297295770665191.44
269.0,298301629436388.56
270.0,299307415668819.3
271.0,300313128220693.2
272.0,301318765956613.56
273.0,302324327747565.25
274.0,303329812470907.9
275.0,304335219010364.06
276.0,305340546256000.94
277.0,306345793104216.5
278.0,307350958457723.94
279.0,308356041225530.2
280.0,309361040322915.1
281.0,310365954671407.5
282.0,311370783198764.25
283.0,312375524838945.06
284.0,313380178532079.75
285.0,314384743224449.8
286.0,315389217868452.1
287.0,316393601422571.56
288.0,317397892851347.56
289.0,318402091125345.0
290.0,319406195221120.06
291.0,320410204121182.1
292.0,321414116813965.6
293.0,322417932293785.25
294.0,323421649560809.75
295.0,324425267621011.75
296.0,325428785486135.56
297.0,326432202173670.56
298.0,327435516706788.2
299.0,328438728114315.8
300.0,329441835430696.7
301.0,330444837695943.44
302.0,331447733955607.8
303.0,332450523260713.9
304.0,333453204667737.1
305.0,334455777238563.94
306.0,335458240040430.94
307.0,336460592145892.56
308.0,337462832632776.5
309.0,338464960584136.75
310.0,339466975088210.3
311.0,340468875238376.94
312.0,341470660133098.3
313.0,342472328875912.5
314.0,343473880575332.9
315.0,344475314344843.6
316.0,345476629302840.8
317.0,346477824572589.8
318.0,347478899282178.3
319.0,348479852564470.8
320.0,349480683557064.3
321.0,350481391402245.25
322.0,351481975246937.25
323.0,352482434242662.06
324.0,353482767545491.9
325.0,354482974316004.5
326.0,355483053719235.56
327.0,356483004924641.25
328.0,357482827106044.94
329.0,358482519441595.4
330.0,359482081113723.6
331.0,360481511309099.7
332.0,361480809218577.4
333.0,362479974037171.7
334.0,363479004963991.1
335.0,364477901202212.25
336.0,365476661959025.7
337.0,366475286445594.0
338.0,367473773877016.94
339.0,368472123472277.7
340.0,369470334454207.44
341.0,370468406049439.3
342.0,371466337488370.56
343.0,372464128005117.5
344.0,373461776837473.25
345.0,374459283226873.2
346.0,375456646418340.5
347.0,376453865660464.7
348.0,377450940205345.7
349.0,378447869308558.2
350.0,379444652229118.4
351.0,380441288229437.4
352.0,381437776575279.75
353.0,382434116535737.1
354.0,383430307383180.4
355.0,384426348393222.6
